date,open,close,high,low,volume,code
2017-03-24,235.075,229.575,235.975,227.755,33287.0,600519
2017-03-27,228.785,221.575,232.015,221.145,53690.0,600519
2017-03-28,222.705,223.015,223.905,219.415,41187.0,600519
2017-03-29,223.765,226.405,228.555,222.655,37299.0,600519
2017-03-30,225.755,228.895,229.645,225.355,31612.0,600519
2017-03-31,228.955,229.115,230.755,226.935,24474.0,600519
2017-04-05,228.415,232.415,237.745,227.755,40789.0,600519
2017-04-06,231.765,234.665,235.755,229.385,28857.0,600519
2017-04-07,235.745,235.625,236.755,232.355,24097.0,600519
2017-04-10,236.755,231.955,236.755,230.755,28869.0,600519
2017-04-11,230.805,228.045,233.455,223.355,43530.0,600519
2017-04-12,228.045,232.985,233.755,227.555,27002.0,600519
2017-04-13,233.535,241.145,241.345,233.265,45648.0,600519
2017-04-14,242.185,238.205,242.635,237.755,23646.0,600519
2017-04-17,233.755,238.545,241.035,231.305,28793.0,600519
2017-04-18,237.355,247.405,249.305,237.355,49581.0,600519
2017-04-19,245.755,248.495,251.855,245.615,37550.0,600519
2017-04-20,248.845,258.065,263.185,248.845,50457.0,600519
2017-04-21,257.755,243.285,258.355,242.755,49332.0,600519
2017-04-24,243.375,241.305,247.755,231.755,50037.0,600519
2017-04-25,247.555,261.645,262.925,247.555,76192.0,600519
2017-04-26,261.605,260.715,271.435,255.765,56624.0,600519
2017-04-27,258.285,264.195,264.725,253.185,28240.0,600519
2017-04-28,264.745,256.235,265.755,252.655,49505.0,600519
2017-05-02,254.355,254.835,257.755,251.935,23291.0,600519
2017-05-03,253.755,260.365,260.415,253.755,20267.0,600519
2017-05-04,257.385,258.755,261.235,257.385,26709.0,600519
2017-05-05,258.955,258.945,265.535,257.855,37437.0,600519
2017-05-08,258.935,248.235,259.755,247.475,40721.0,600519
2017-05-09,247.195,251.515,252.635,240.755,52801.0,600519
2017-05-10,251.155,252.845,257.195,249.775,26039.0,600519
2017-05-11,251.155,254.915,257.455,249.265,30467.0,600519
2017-05-12,256.345,256.225,258.055,252.765,22337.0,600519
2017-05-15,255.875,262.305,263.105,255.875,33447.0,600519
2017-05-16,262.355,272.875,273.975,261.015,50164.0,600519
2017-05-17,271.755,269.355,272.945,267.635,27515.0,600519
2017-05-18,267.805,272.295,273.455,267.765,24300.0,600519
2017-05-19,272.325,283.575,284.555,272.325,38310.0,600519
2017-05-22,281.795,284.535,288.765,278.955,35321.0,600519
2017-05-23,285.005,296.955,297.225,285.005,48454.0,600519
2017-05-24,295.655,293.075,299.235,288.755,40226.0,600519
2017-05-25,291.465,293.355,295.715,290.255,28898.0,600519
2017-05-26,293.575,294.675,298.355,290.755,27386.0,600519
2017-05-31,292.755,285.695,293.255,282.865,44312.0,600519
2017-06-01,285.255,292.035,292.705,283.765,40604.0,600519
2017-06-02,292.755,290.065,293.705,288.355,21785.0,600519
2017-06-05,290.795,287.165,291.755,285.105,19241.0,600519
2017-06-06,287.725,291.575,291.755,286.955,20402.0,600519
2017-06-07,291.875,302.125,302.755,291.875,38834.0,600519
2017-06-08,304.075,307.065,307.155,301.255,28951.0,600519
2017-06-09,306.995,308.495,313.555,305.755,31430.0,600519
2017-06-12,309.755,315.635,318.195,307.755,35109.0,600519
2017-06-13,315.805,315.795,317.255,309.755,24237.0,600519
2017-06-14,315.545,317.145,320.255,313.235,33768.0,600519
2017-06-15,317.755,307.055,318.235,306.755,50202.0,600519
2017-06-16,304.255,305.385,310.245,304.015,33331.0,600519
2017-06-19,304.715,312.925,313.145,304.715,38536.0,600519
2017-06-20,315.755,309.055,317.635,308.415,34505.0,600519
2017-06-21,312.305,315.465,315.755,308.785,42038.0,600519
2017-06-22,315.775,315.505,320.685,313.955,38242.0,600519
2017-06-23,315.615,315.485,317.635,311.085,31303.0,600519
2017-06-26,315.765,327.435,327.755,314.755,52932.0,600519
2017-06-27,325.575,326.855,327.755,323.605,27980.0,600519
2017-06-28,326.845,318.055,326.845,315.755,37728.0,600519
2017-06-29,319.055,315.765,320.105,312.755,35092.0,600519
2017-06-30,314.265,314.605,316.915,310.555,22427.0,600519
2017-07-03,316.955,303.125,316.955,300.655,49628.0,600519
2017-07-04,301.715,294.675,302.755,291.755,56488.0,600519
2017-07-05,295.765,302.885,303.085,295.765,37540.0,600519
2017-07-06,300.865,298.735,302.955,293.355,42044.0,600519
2017-07-07,300.592,295.512,300.642,290.742,37796.0,600519
2017-07-10,296.422,304.012,304.442,292.512,36624.0,600519
2017-07-11,304.042,312.672,314.122,303.542,44601.0,600519
2017-07-12,315.342,307.012,315.532,304.542,28950.0,600519
2017-07-13,304.892,305.702,311.452,303.222,25951.0,600519
2017-07-14,305.792,305.952,308.302,302.592,17726.0,600519
2017-07-17,306.582,299.612,307.582,295.822,35263.0,600519
2017-07-18,301.532,302.092,303.532,297.542,30684.0,600519
2017-07-19,303.542,306.402,313.162,302.342,56259.0,600519
2017-07-20,305.402,316.012,316.432,305.402,46634.0,600519
2017-07-21,316.502,322.742,324.552,313.202,46792.0,600519
2017-07-24,324.422,327.342,334.892,324.422,42716.0,600519
2017-07-25,331.742,327.502,332.342,325.642,21929.0,600519
2017-07-26,327.592,321.172,331.172,316.102,31470.0,600519
2017-07-27,321.172,323.412,325.392,320.642,19595.0,600519
2017-07-28,320.542,333.462,333.612,317.252,46618.0,600519
2017-07-31,333.542,330.762,337.502,330.542,38412.0,600519
2017-08-01,330.542,329.782,332.542,326.942,27501.0,600519
2017-08-02,329.582,332.382,334.422,328.052,26774.0,600519
2017-08-03,333.222,326.762,336.392,325.172,31768.0,600519
2017-08-04,326.542,323.182,328.522,322.142,18681.0,600519
2017-08-07,322.042,331.102,331.942,320.672,23099.0,600519
2017-08-08,331.542,332.122,333.762,329.042,16051.0,600519
2017-08-09,334.382,340.392,342.522,331.572,41794.0,600519
2017-08-10,340.632,341.172,349.142,338.542,35364.0,600519
2017-08-11,338.542,333.602,346.092,333.022,36572.0,600519
2017-08-14,334.752,349.372,349.642,334.752,39331.0,600519
2017-08-15,349.652,345.512,350.642,344.552,27163.0,600519
2017-08-16,347.542,346.032,348.342,342.542,18587.0,600519
2017-08-17,347.142,342.232,347.142,339.342,25846.0,600519
2017-08-18,342.342,339.192,343.982,337.542,23857.0,600519
2017-08-21,337.542,339.272,343.942,336.482,23546.0,600519
2017-08-22,336.942,336.762,339.022,325.542,42457.0,600519
2017-08-23,334.992,343.552,344.172,333.862,27214.0,600519
2017-08-24,343.532,342.352,345.942,341.562,18156.0,600519
2017-08-25,342.992,342.532,343.792,338.862,17297.0,600519
2017-08-28,342.542,341.582,346.832,340.572,29021.0,600519
2017-08-29,342.562,338.982,344.422,337.552,25176.0,600519
2017-08-30,339.242,342.512,343.292,338.702,18503.0,600519
2017-08-31,343.582,340.692,344.422,339.342,18736.0,600519
2017-09-01,339.742,344.722,345.822,339.572,31451.0,600519
2017-09-04,344.722,341.962,346.202,340.812,18931.0,600519
2017-09-05,342.422,339.532,343.532,339.042,22622.0,600519
2017-09-06,339.542,334.522,342.312,334.382,33006.0,600519
2017-09-07,334.852,330.812,336.442,329.602,33320.0,600519
2017-09-08,327.792,323.912,330.042,323.542,41173.0,600519
2017-09-11,320.632,327.862,331.762,319.522,45374.0,600519
2017-09-12,329.042,334.452,335.542,327.942,34341.0,600519
2017-09-13,334.542,341.172,341.742,330.922,33075.0,600519
2017-09-14,342.532,340.252,343.572,338.532,19399.0,600519
2017-09-15,342.042,339.382,342.042,337.542,16039.0,600519
2017-09-18,339.682,348.512,350.042,339.682,42206.0,600519
2017-09-19,349.842,346.492,352.042,345.552,23054.0,600519
2017-09-20,346.442,345.742,349.562,345.542,17318.0,600519
2017-09-21,345.482,348.312,350.122,342.422,19402.0,600519
2017-09-22,346.442,349.472,349.722,345.342,16343.0,600519
2017-09-25,349.852,356.782,357.742,349.842,32697.0,600519
2017-09-26,356.232,358.832,359.542,353.142,25470.0,600519
2017-09-27,358.462,357.752,360.572,355.612,16671.0,600519
2017-09-28,356.742,368.002,369.742,356.692,25969.0,600519
2017-09-29,365.542,367.182,375.422,365.042,22436.0,600519
2017-10-09,374.082,377.312,385.092,369.642,34891.0,600519
2017-10-10,376.592,389.602,390.032,376.552,31006.0,600519
2017-10-11,387.642,395.082,400.792,387.642,33406.0,600519
2017-10-12,394.542,393.632,397.042,389.722,19646.0,600519
2017-10-13,394.542,405.692,406.142,391.552,27858.0,600519
2017-10-16,409.532,410.232,416.202,405.412,29909.0,600519
2017-10-17,410.512,406.272,410.512,403.542,20977.0,600519
2017-10-18,403.742,410.262,412.132,403.742,19178.0,600519
2017-10-19,410.542,432.142,434.692,410.262,40658.0,600519
2017-10-20,430.542,423.872,430.542,421.302,31534.0,600519
2017-10-23,424.462,422.952,430.042,417.542,23771.0,600519
2017-10-24,421.542,416.872,423.342,413.152,31274.0,600519
2017-10-25,419.292,415.212,421.222,411.602,25076.0,600519
2017-10-26,454.542,454.632,462.542,441.452,115434.0,600519
2017-10-27,451.652,499.172,504.542,449.572,84383.0,600519
2017-10-30,492.592,471.622,493.542,470.542,81007.0,600519
2017-10-31,471.552,467.572,477.142,461.422,51875.0,600519
2017-11-01,470.422,472.552,481.082,468.762,43435.0,600519
2017-11-02,476.492,476.462,479.322,470.542,34249.0,600519
2017-11-03,478.192,488.712,492.982,478.192,48188.0,600519
2017-11-06,491.042,502.602,507.162,489.742,48513.0,600519
2017-11-07,500.122,491.612,506.692,487.722,55564.0,600519
2017-11-08,491.872,499.922,504.042,491.872,43951.0,600519
2017-11-09,497.542,499.612,503.692,494.152,33641.0,600519
2017-11-10,499.972,527.492,532.942,499.972,74078.0,600519
2017-11-13,529.542,537.422,542.322,525.342,49869.0,600519
2017-11-14,536.682,528.292,536.762,526.892,46366.0,600519
2017-11-15,528.292,537.622,539.532,523.542,45036.0,600519
2017-11-16,535.552,568.652,569.502,535.552,60716.0,600519
2017-11-17,545.542,539.792,558.542,527.312,123861.0,600519
2017-11-20,526.342,528.692,535.142,509.542,88305.0,600519
2017-11-21,518.542,526.792,538.342,511.562,96016.0,600519
2017-11-22,526.542,500.062,537.542,499.542,128498.0,600519
2017-11-23,491.542,483.272,495.542,479.762,109599.0,600519
2017-11-24,485.442,479.582,492.042,471.772,76541.0,600519
2017-11-27,483.542,470.832,485.872,462.552,63548.0,600519
2017-11-28,474.602,497.772,498.422,473.542,70291.0,600519
2017-11-29,499.482,487.662,501.512,483.552,46763.0,600519
2017-11-30,485.052,480.542,498.022,475.542,38019.0,600519
2017-12-01,487.552,471.892,488.532,469.672,47192.0,600519
2017-12-04,473.492,487.332,493.642,466.262,54267.0,600519
2017-12-05,483.542,482.502,496.942,479.672,47465.0,600519
2017-12-06,481.042,474.552,493.642,469.542,58174.0,600519
2017-12-07,474.492,466.232,474.532,464.802,51032.0,600519
2017-12-08,464.962,476.822,478.392,464.962,45503.0,600519
2017-12-11,480.542,500.532,501.492,480.542,72849.0,600519
2017-12-12,508.242,500.862,508.312,500.562,47889.0,600519
2017-12-13,504.532,517.752,519.542,500.262,48502.0,600519
2017-12-14,519.522,514.092,520.842,510.042,31967.0,600519
2017-12-15,513.542,503.332,517.492,500.322,32255.0,600519
2017-12-18,509.542,515.312,519.342,508.122,39162.0,600519
2017-12-19,512.542,516.632,521.982,510.542,44072.0,600519
2017-12-20,519.442,534.452,536.402,513.572,63601.0,600519
2017-12-21,532.542,531.282,536.962,525.042,46680.0,600519
2017-12-22,529.542,532.462,535.442,526.552,28317.0,600519
2017-12-25,535.542,537.662,545.842,533.262,36214.0,600519
2017-12-26,537.722,530.352,542.532,526.042,31867.0,600519
2017-12-27,534.402,513.722,534.402,512.042,37722.0,600519
2017-12-28,536.542,568.232,569.442,520.862,124141.0,600519
2017-12-29,567.542,547.032,576.042,541.142,76038.0,600519
2018-01-02,549.542,553.392,559.702,539.432,49612.0,600519
2018-01-03,551.042,565.402,570.942,549.282,52019.0,600519
2018-01-04,570.942,586.612,593.042,568.872,72205.0,600519
2018-01-05,590.542,587.902,595.572,577.762,39989.0,600519
2018-01-08,584.562,601.672,606.042,584.562,52204.0,600519
2018-01-09,601.752,632.062,632.542,601.752,64591.0,600519
2018-01-10,634.542,635.252,638.422,623.022,47714.0,600519
2018-01-11,636.542,624.352,637.542,621.542,50656.0,600519
2018-01-12,623.312,637.962,638.342,616.562,45988.0,600519
2018-01-15,643.002,634.912,648.602,628.562,52473.0,600519
2018-01-16,630.022,622.482,638.152,617.542,65428.0,600519
2018-01-17,619.542,597.472,623.542,588.052,90709.0,600519
2018-01-18,597.472,600.282,614.542,593.632,58978.0,600519
2018-01-19,602.442,599.722,608.442,588.562,50925.0,600519
2018-01-22,601.352,623.182,623.542,601.352,67126.0,600519
2018-01-23,627.352,623.322,629.542,618.142,49549.0,600519
2018-01-24,625.982,614.002,626.002,608.142,43298.0,600519
2018-01-25,610.542,618.702,625.542,600.542,50040.0,600519
2018-01-26,616.782,626.762,626.942,613.542,43978.0,600519
2018-01-29,628.302,585.862,629.212,584.542,74535.0,600519
2018-01-30,585.542,591.622,598.312,579.562,51911.0,600519
2018-01-31,588.542,614.082,621.252,588.542,60402.0,600519
2018-02-01,616.542,607.272,616.842,602.462,50582.0,600519
2018-02-02,601.762,589.942,602.772,574.542,75420.0,600519
2018-02-05,576.762,567.772,579.502,555.142,98995.0,600519
2018-02-06,552.542,558.402,572.142,552.542,88168.0,600519
2018-02-07,569.542,532.972,573.422,531.552,88289.0,600519
2018-02-08,531.742,550.532,567.542,531.742,83409.0,600519
2018-02-09,529.542,532.972,539.432,507.542,105578.0,600519
2018-02-12,540.542,547.022,555.042,534.742,64179.0,600519
2018-02-13,554.562,561.522,564.362,554.042,53389.0,600519
2018-02-14,569.542,567.992,569.542,561.762,30652.0,600519
2018-02-22,576.842,591.992,593.542,572.782,50764.0,600519
2018-02-23,596.542,592.022,606.102,586.542,38158.0,600519
2018-02-26,596.422,593.052,601.592,582.562,43658.0,600519
2018-02-27,598.542,587.522,605.542,586.762,42601.0,600519
2018-02-28,581.542,575.162,591.842,568.542,48330.0,600519
2018-03-01,577.542,591.512,596.392,573.312,44794.0,600519
2018-03-02,587.542,585.952,593.102,579.542,25991.0,600519
2018-03-05,587.722,569.652,591.542,566.572,37234.0,600519
2018-03-06,574.542,567.802,577.142,546.672,64570.0,600519
2018-03-07,564.542,559.582,573.542,558.532,34595.0,600519
2018-03-08,563.542,572.302,573.542,557.542,35349.0,600519
2018-03-09,577.092,577.742,582.112,573.042,30171.0,600519
2018-03-12,579.092,573.492,583.462,572.312,39888.0,600519
2018-03-13,572.542,559.892,576.142,559.542,38577.0,600519
2018-03-14,559.212,576.422,577.622,556.762,37355.0,600519
2018-03-15,577.562,596.012,596.542,577.562,56148.0,600519
2018-03-16,597.142,589.392,603.522,588.422,35855.0,600519
2018-03-19,593.512,603.022,603.532,588.542,38666.0,600519
2018-03-20,599.542,597.272,601.542,589.542,28877.0,600519
2018-03-21,599.652,591.542,602.652,589.542,26742.0,600519
2018-03-22,593.542,575.622,597.542,573.552,37486.0,600519
2018-03-23,550.542,560.602,573.032,549.622,52546.0,600519
2018-03-26,557.542,563.032,564.602,551.422,46256.0,600519
2018-03-27,572.542,564.282,575.422,553.542,47548.0,600519
2018-03-28,549.512,531.592,552.542,518.542,113539.0,600519
2018-03-29,531.742,538.642,547.392,507.952,79081.0,600519
2018-03-30,535.542,533.162,543.042,529.422,36540.0,600519
2018-04-02,529.542,529.602,540.542,523.652,32039.0,600519
2018-04-03,527.542,527.452,536.542,524.932,40235.0,600519
2018-04-04,531.542,543.552,549.972,529.922,56891.0,600519
2018-04-09,546.642,547.842,554.972,539.692,30833.0,600519
2018-04-10,554.342,557.562,558.042,548.002,32043.0,600519
2018-04-11,559.542,554.902,564.322,552.562,25723.0,600519
2018-04-12,553.542,543.742,556.422,541.762,30713.0,600519
2018-04-13,548.042,536.402,550.542,534.622,27549.0,600519
2018-04-16,530.122,530.922,536.392,526.542,32939.0,600519
2018-04-17,534.542,515.742,534.922,515.142,35172.0,600519
2018-04-18,520.542,505.182,520.542,494.542,62616.0,600519
2018-04-19,509.392,529.502,529.542,506.202,44207.0,600519
2018-04-20,530.542,519.802,543.542,517.772,41511.0,600519
2018-04-23,515.552,523.552,529.872,515.552,32659.0,600519
2018-04-24,525.542,539.422,543.042,524.542,47282.0,600519
2018-04-25,538.542,540.512,541.542,532.562,25252.0,600519
2018-04-26,541.542,527.772,541.822,522.542,35047.0,600519
2018-04-27,534.792,512.072,537.902,504.542,57915.0,600519
2018-05-02,509.542,517.372,518.532,494.602,70259.0,600519
2018-05-03,515.542,520.422,523.222,507.542,36326.0,600519
2018-05-04,520.522,512.412,524.372,510.112,37375.0,600519
2018-05-07,509.492,547.712,551.422,507.312,85591.0,600519
2018-05-08,547.572,558.372,561.672,547.572,62497.0,600519
2018-05-09,558.622,551.492,561.842,546.662,32331.0,600519
2018-05-10,553.042,563.732,565.542,553.042,39293.0,600519
2018-05-11,568.232,567.562,580.042,565.242,39141.0,600519
2018-05-14,573.542,591.952,592.542,573.542,51014.0,600519
2018-05-15,595.542,592.602,595.982,583.542,38055.0,600519
2018-05-16,589.542,584.062,595.202,582.822,30795.0,600519
2018-05-17,584.662,576.922,587.042,573.542,28517.0,600519
2018-05-18,573.532,588.862,590.542,570.732,29255.0,600519
2018-05-21,593.542,584.362,596.842,582.022,29059.0,600519
2018-05-22,584.762,589.112,589.382,579.562,16998.0,600519
2018-05-23,589.542,573.322,589.542,573.122,28268.0,600519
2018-05-24,569.542,564.942,578.202,562.542,30416.0,600519
2018-05-25,561.542,566.402,576.542,561.542,26511.0,600519
2018-05-28,567.542,589.942,590.202,564.662,42805.0,600519
2018-05-29,588.342,580.972,599.542,580.822,40820.0,600519
2018-05-30,576.762,575.412,586.842,569.592,37147.0,600519
2018-05-31,579.792,600.672,601.162,579.782,71852.0,600519
2018-06-01,600.672,594.652,604.522,588.302,36177.0,600519
2018-06-04,601.892,631.512,632.442,595.422,73805.0,600519
2018-06-05,636.042,637.592,644.242,626.772,52629.0,600519
2018-06-06,637.542,635.292,650.492,631.842,48969.0,600519
2018-06-07,639.522,630.512,645.092,628.442,39167.0,600519
2018-06-08,629.542,627.492,635.442,619.542,34958.0,600519
2018-06-11,625.592,625.272,635.542,617.872,36547.0,600519
2018-06-12,627.542,648.732,653.042,626.042,55287.0,600519
2018-06-13,649.542,639.872,652.162,638.422,35244.0,600519
2018-06-14,639.542,635.672,643.342,624.722,36159.0,600519
2018-06-15,633.741,633.871,639.121,629.641,31707.0,600519
2018-06-19,629.541,598.541,629.541,597.541,60195.0,600519
2018-06-20,601.541,624.131,625.541,601.541,45838.0,600519
2018-06-21,625.761,619.861,639.431,619.311,39182.0,600519
2018-06-22,614.541,627.071,627.541,610.541,28854.0,600519
2018-06-25,626.541,626.101,639.511,625.441,32934.0,600519
2018-06-26,625.851,615.341,630.421,607.541,46577.0,600519
2018-06-27,612.541,582.981,617.541,581.541,57298.0,600519
2018-06-28,574.541,571.471,579.541,557.541,50833.0,600519
2018-06-29,572.841,592.001,592.841,565.541,32929.0,600519
2018-07-02,595.061,572.091,599.871,563.541,37558.0,600519
2018-07-03,570.301,555.461,576.321,538.771,82837.0,600519
2018-07-04,552.541,551.451,560.541,548.541,37990.0,600519
2018-07-05,560.541,562.931,576.741,560.541,47123.0,600519
2018-07-06,567.541,574.661,581.471,559.801,44156.0,600519
2018-07-09,580.571,587.781,590.401,580.271,40572.0,600519
2018-07-10,589.541,586.301,592.041,573.871,29010.0,600519
2018-07-11,570.541,580.121,584.541,562.761,24278.0,600519
2018-07-12,578.541,598.081,601.711,578.541,40170.0,600519
2018-07-13,602.841,607.531,608.641,595.661,28907.0,600519
2018-07-16,612.841,615.221,624.651,611.571,32474.0,600519
2018-07-17,617.541,602.971,617.541,596.561,27806.0,600519
2018-07-18,602.971,597.981,610.231,595.541,24521.0,600519
2018-07-19,599.541,601.491,604.491,595.561,18078.0,600519
2018-07-20,602.041,601.671,603.671,588.541,30548.0,600519
2018-07-23,596.541,592.611,601.691,580.551,35969.0,600519
2018-07-24,593.221,605.941,607.841,583.541,41808.0,600519
2018-07-25,607.491,604.351,610.421,600.551,21743.0,600519
2018-07-26,609.441,596.161,609.441,594.771,23067.0,600519
2018-07-27,596.541,599.101,604.841,590.541,20913.0,600519
2018-07-30,599.441,579.751,601.201,575.541,42171.0,600519
2018-07-31,580.841,586.981,588.421,579.751,20683.0,600519
2018-08-01,591.941,575.481,592.841,574.651,25237.0,600519
2018-08-02,576.511,556.381,576.511,548.421,55001.0,600519
2018-08-03,555.541,539.531,555.541,536.741,47336.0,600519
2018-08-06,537.541,530.221,544.541,522.791,45248.0,600519
2018-08-07,532.841,546.821,548.371,522.561,39085.0,600519
2018-08-08,547.561,536.761,549.541,532.411,29685.0,600519
2018-08-09,531.541,552.421,555.041,530.661,34485.0,600519
2018-08-10,552.421,547.721,555.311,544.741,23817.0,600519
2018-08-13,543.541,539.761,543.541,527.221,34570.0,600519
2018-08-14,539.761,540.671,545.041,534.051,21696.0,600519
2018-08-15,540.341,523.341,540.541,521.541,34997.0,600519
2018-08-16,512.541,508.981,529.041,500.541,59939.0,600519
2018-08-17,518.041,495.401,518.041,490.551,46574.0,600519
2018-08-20,492.991,505.331,506.091,477.401,48852.0,600519
2018-08-21,507.541,532.031,532.841,507.541,52249.0,600519
2018-08-22,531.541,528.241,533.741,523.541,20675.0,600519
2018-08-23,532.241,530.751,539.041,525.721,27357.0,600519
2018-08-24,529.541,520.841,529.541,517.001,26090.0,600519
2018-08-27,522.541,547.841,547.841,522.541,48016.0,600519
2018-08-28,553.541,541.541,554.321,539.091,32488.0,600519
2018-08-29,542.541,546.391,549.421,539.641,27404.0,600519
2018-08-30,548.751,540.941,553.141,539.551,33788.0,600519
2018-08-31,536.791,519.731,537.541,517.041,58980.0,600519
2018-09-03,512.541,526.751,528.211,511.341,30179.0,600519
2018-09-04,527.341,535.581,536.541,522.141,21540.0,600519
2018-09-05,535.541,518.331,537.531,517.541,28983.0,600519
2018-09-06,512.541,504.541,519.801,500.541,42370.0,600519
2018-09-07,506.041,511.511,518.571,505.681,29240.0,600519
2018-09-10,512.741,505.341,514.351,501.241,21202.0,600519
2018-09-11,506.111,506.541,511.511,501.171,19496.0,600519
2018-09-12,503.541,490.541,505.411,488.551,41157.0,600519
2018-09-13,498.541,492.521,502.541,480.541,47713.0,600519
2018-09-14,494.521,503.441,510.321,489.071,40900.0,600519
2018-09-17,505.541,506.351,513.501,501.601,29112.0,600519
2018-09-18,503.541,527.241,528.541,502.761,37858.0,600519
2018-09-19,527.121,541.961,546.541,526.541,48221.0,600519
2018-09-20,545.741,539.091,547.441,537.901,27519.0,600519
2018-09-21,542.541,560.551,560.551,540.551,42617.0,600519
2018-09-25,555.541,557.561,566.311,553.801,30639.0,600519
2018-09-26,562.641,585.471,593.221,562.531,72287.0,600519
2018-09-27,588.041,584.541,588.541,575.941,40508.0,600519
2018-09-28,587.241,590.541,593.741,579.421,35089.0,600519
2018-10-08,575.951,546.691,579.541,546.691,82745.0,600519
2018-10-09,547.441,555.541,559.251,546.441,40222.0,600519
2018-10-10,557.801,531.461,558.541,530.231,63098.0,600519
2018-10-11,495.551,505.531,529.481,495.551,91581.0,600519
2018-10-12,511.541,528.541,533.221,511.121,54472.0,600519
2018-10-15,530.031,527.441,532.491,520.571,35607.0,600519
2018-10-16,526.521,527.681,540.071,522.551,26393.0,600519
2018-10-17,535.541,526.261,537.841,510.441,43077.0,600519
2018-10-18,520.541,506.481,520.541,505.511,52156.0,600519
2018-10-19,498.541,530.541,535.541,495.621,76199.0,600519
2018-10-22,535.541,553.541,562.561,535.541,73108.0,600519
2018-10-23,549.541,502.281,549.541,495.541,123112.0,600519
2018-10-24,488.651,497.531,510.541,480.541,76112.0,600519
2018-10-25,480.541,479.541,483.041,469.121,75568.0,600519
2018-10-26,479.541,470.641,485.541,468.521,55327.0,600519
2018-10-29,409.631,409.631,409.631,409.631,49076.0,600519
2018-10-30,370.541,384.541,403.541,369.561,204396.0,600519
2018-10-31,387.541,409.441,415.541,382.541,96884.0,600519
2018-11-01,415.541,423.541,446.041,411.791,98106.0,600519
2018-11-02,445.541,460.441,460.541,432.781,89156.0,600519
2018-11-05,453.541,436.341,453.541,432.311,75517.0,600519
2018-11-06,434.541,426.541,434.701,418.551,45566.0,600519
2018-11-07,429.541,426.941,435.491,422.551,38107.0,600519
2018-11-08,434.541,430.881,437.541,428.541,33763.0,600519
2018-11-09,427.761,422.541,429.541,422.541,24336.0,600519
2018-11-12,413.541,412.541,414.741,397.341,67824.0,600519
2018-11-13,406.661,430.541,430.541,403.541,66429.0,600519
2018-11-14,430.501,415.641,430.501,413.091,41766.0,600519
2018-11-15,419.341,420.241,425.341,416.041,30833.0,600519
2018-11-16,421.541,420.541,426.541,418.571,28938.0,600519
2018-11-19,420.841,429.561,432.541,419.651,36179.0,600519
2018-11-20,425.541,422.141,428.541,420.541,26943.0,600519
2018-11-21,414.541,425.241,429.441,414.221,27107.0,600519
2018-11-22,425.691,425.041,427.871,418.541,21213.0,600519
2018-11-23,424.541,417.441,427.841,417.441,20126.0,600519
2018-11-26,418.541,412.651,420.741,412.541,19120.0,600519
2018-11-27,412.541,408.641,415.531,407.041,20233.0,600519
2018-11-28,411.391,417.541,419.731,406.041,27737.0,600519
2018-11-29,426.571,412.141,430.341,409.551,45069.0,600519
2018-11-30,417.541,425.541,429.431,413.541,49010.0,600519
2018-12-03,449.541,461.741,465.541,445.311,83414.0,600519
2018-12-04,463.531,462.771,464.801,455.541,31473.0,600519
2018-12-05,458.041,470.641,477.041,455.541,41588.0,600519
2018-12-06,460.541,452.341,466.521,450.901,37758.0,600519
2018-12-07,456.141,447.541,459.401,445.241,26841.0,600519
2018-12-10,436.541,437.771,448.041,434.721,24640.0,600519
2018-12-11,437.541,443.531,447.091,437.541,16316.0,600519
2018-12-12,449.331,449.541,449.741,443.341,19921.0,600519
2018-12-13,450.541,462.291,467.421,450.141,40399.0,600519
2018-12-14,458.551,453.501,460.341,452.541,24554.0,600519
2018-12-17,453.111,451.061,456.511,445.551,24895.0,600519
2018-12-18,446.421,451.481,452.081,445.541,19222.0,600519
2018-12-19,449.541,438.341,451.531,436.571,25715.0,600519
2018-12-20,436.761,435.041,442.041,429.431,26940.0,600519
2018-12-21,431.541,427.951,433.991,422.751,30640.0,600519
2018-12-24,424.041,428.541,431.451,418.541,19109.0,600519
2018-12-25,422.761,426.331,428.041,414.151,26592.0,600519
2018-12-26,424.351,420.621,428.941,418.541,17866.0,600519
2018-12-27,430.541,423.541,432.391,422.761,29493.0,600519
2018-12-28,423.841,450.551,456.941,420.541,63678.0,600519
2019-01-02,470.521,459.521,472.541,455.551,62286.0,600519
2019-01-03,460.511,450.541,462.201,446.341,30977.0,600519
2019-01-04,447.821,462.541,468.211,442.561,37683.0,600519
2019-01-07,468.541,466.031,472.541,462.761,34750.0,600519
2019-01-08,466.041,465.331,472.541,460.821,28838.0,600519
2019-01-09,470.531,476.661,486.701,469.581,49892.0,600519
2019-01-10,477.671,479.311,485.421,470.791,29043.0,600519
2019-01-11,485.541,496.421,497.541,479.291,38884.0,600519
2019-01-14,493.541,485.141,496.431,482.091,25648.0,600519
2019-01-15,488.401,520.521,522.041,485.541,55764.0,600519
2019-01-16,518.541,521.641,526.191,514.141,42083.0,600519
2019-01-17,523.541,519.791,530.241,516.341,30284.0,600519
2019-01-18,525.541,544.151,550.741,522.041,68609.0,600519
2019-01-21,550.541,547.521,559.421,542.421,47051.0,600519
2019-01-22,546.541,531.541,546.541,525.761,42122.0,600519
2019-01-23,527.761,526.201,535.041,523.671,33624.0,600519
2019-01-24,530.841,533.041,538.371,525.221,29155.0,600519
